"","Batch","Treatment","wellID","Image_ID","ind_type","Measurement","Normalized"
"887","3","TG003","9","7","R841X-Mutant",856.301827162004,3.01497468160533
"873","3","TG003","9","10","R841X-Correction",552.474275218074,1.94522059767322
"874","3","TG003","9","14","R841X-Correction",386.175779784554,1.3596960344677
"875","3","TG003","9","14b","R841X-Correction",158.306237103569,0.557384419450937
"876","3","TG003","9","15","R841X-Correction",477.225791896217,1.68027631652354
"877","3","TG003","9","3","R841X-Correction",428.659623914577,1.50927847183538
"878","3","TG003","9","6","R841X-Correction",578.379469252517,2.03643084814621
"899","3","TG003","10","13","R841X-Mutant",308.081536140295,1.08473204408722
"900","3","TG003","10","15","R841X-Mutant",570.44714972921,2.00850174444636
"901","3","TG003","10","18","R841X-Mutant",598.774816854585,2.10824134147024
"902","3","TG003","10","4","R841X-Mutant",374.289714232894,1.31784608674433
"903","3","TG003","10","5","R841X-Mutant",232.60675291546,0.818990977906507
"904","3","TG003","10","9","R841X-Mutant",403.35621987384,1.42018707891602
"888","3","TG003","10","11","R841X-Correction",463.378823275304,1.63152217576992
"889","3","TG003","10","14","R841X-Correction",289.566810442086,1.01954307981516
"890","3","TG003","10","16","R841X-Correction",322.583890661197,1.13579374957149
"891","3","TG003","10","17","R841X-Correction",504.145235147631,1.77505766262309
"892","3","TG003","10","18","R841X-Correction",120.381100445785,0.423852850099272
"893","3","TG003","10","19","R841X-Correction",204.62843475652,0.720481412461957
"894","3","TG003","10","20","R841X-Correction",587.396804807658,2.06818021213436
"895","3","TG003","10","3","R841X-Correction",262.305674782276,0.923558660304415
"896","3","TG003","10","4","R841X-Correction",174.929512889704,0.615913730064049
"897","3","TG003","10","5","R841X-Correction",596.396969454214,2.09986911863778
"898","3","TG003","10","7","R841X-Correction",360.233616617586,1.26835561844441
"905","3","TG003","10","9","R841X-Correction",870.159623791139,3.06376694696595
"917","3","TG003","11","11a","R841X-Mutant",525.410126886762,1.84992975581136
"918","3","TG003","11","11b","R841X-Mutant",704.081085360235,2.47901683591374
"919","3","TG003","11","12","R841X-Mutant",424.772159593231,1.49559100074432
"920","3","TG003","11","13","R841X-Mutant",636.059880728459,2.23951926242754
"921","3","TG003","11","3","R841X-Mutant",470.931167600024,1.65811341521789
"922","3","TG003","11","4","R841X-Mutant",407.425358407605,1.43451421131968
"923","3","TG003","11","5","R841X-Mutant",524.737570078191,1.84756173359599
"924","3","TG003","11","6","R841X-Mutant",219.501794260298,0.772849398739558
"925","3","TG003","11","9","R841X-Mutant",409.026084502204,1.4401502481636
"906","3","TG003","11","10","R841X-Correction",93.5324240092293,0.329320668661436
"907","3","TG003","11","11","R841X-Correction",74.1742952982521,0.261162145468408
"908","3","TG003","11","15","R841X-Correction",311.886091980883,1.09812760061913
"909","3","TG003","11","16","R841X-Correction",116.568888047157,0.410430335399218
"910","3","TG003","11","14","R841X-Correction",617.437419082872,2.17395096794347
"911","3","TG003","11","18","R841X-Correction",899.922969572451,3.16856146114786
"912","3","TG003","11","2","R841X-Correction",1036.93817381259,3.65098174646724
"913","3","TG003","11","3","R841X-Correction",913.514325715909,3.21641560948831
"914","3","TG003","11","4","R841X-Correction",313.934388638754,1.10533949993782
"915","3","TG003","11","7","R841X-Correction",256.297289195699,0.902403584084515
"916","3","TG003","11","9","R841X-Correction",420.073232148952,1.47904642869528
"1028","3","BDNF","12","1","R841X-Mutant",610.247097014233,2.1486343817797
"1029","3","BDNF","12","10","R841X-Mutant",336.498447748012,1.18478586425789
"1030","3","BDNF","12","12","R841X-Mutant",675.742576372799,2.37923906550452
"1031","3","BDNF","12","13","R841X-Mutant",809.799796486903,2.85124450997492
"1032","3","BDNF","12","2","R841X-Mutant",329.334279461627,1.15956136360513
"1033","3","BDNF","12","3","R841X-Mutant",753.331936371793,2.65242539833559
"1034","3","BDNF","12","4","R841X-Mutant",687.516420627834,2.42069389043669
"1068","3","BDNF","12","11","R841X-Mutant",284.587987188554,1.0020130155581
"1035","3","BDNF","12","1","R841X-Correction",613.223562897109,2.15911429551208
"1036","3","BDNF","12","10","R841X-Correction",445.332001369085,1.56798066575
"1037","3","BDNF","12","14","R841X-Correction",310.083887092694,1.09178217201371
"1038","3","BDNF","12","15","R841X-Correction",106.098700752299,0.373565589109601
"1039","3","BDNF","12","16","R841X-Correction",170.694009760091,0.601000840362568
"1040","3","BDNF","12","3","R841X-Correction",472.856405500096,1.66489203385522
"1041","3","BDNF","12","6","R841X-Correction",166.183099521073,0.585118262829471
"1042","3","BDNF","12","7","R841X-Correction",229.530202876472,0.808158675346809
"1043","3","BDNF","12","9","R841X-Correction",279.976991727724,0.985778045445431
"1044","3","BDNF","13","12","R841X-Mutant",248.155835590384,0.87373813492526
"1045","3","BDNF","13","7","R841X-Mutant",231.555529818702,0.815289700014868
"1070","3","BDNF","13","11","R841X-Mutant",465.696731869033,1.63968335854764
"1071","3","BDNF","13","8","R841X-Mutant",363.473351596982,1.27976248297296
"1072","3","BDNF","13","9","R841X-Mutant",590.625711778834,2.07954895205591
"1046","3","BDNF","13","1","R841X-Correction",138.267892191261,0.486830905893557
"1047","3","BDNF","13","10a","R841X-Correction",175.717458601193,0.618688027975443
"1048","3","BDNF","13","10b","R841X-Correction",250.34118072531,0.881432571680356
"1049","3","BDNF","13","4","R841X-Correction",925.068194244282,3.2570959163412
"1050","3","BDNF","13","5","R841X-Correction",414.198715142293,1.45836269373183
"1051","3","BDNF","13","6","R841X-Correction",483.720565054016,1.70314392699966
"1052","3","BDNF","13","7","R841X-Correction",527.612632158139,1.85768461212332
"1053","3","BDNF","13","8","R841X-Correction",281.91623874078,0.992605989121694
"1054","3","BDNF","13","9","R841X-Correction",423.000578622221,1.48935339666059
"1069","3","BDNF","13","3","R841X-Correction",798.869371605486,2.81275930156905
"1055","3","BDNF","14","1","R841X-Mutant",360.225952674317,1.26832863427343
"1056","3","BDNF","14","11","R841X-Mutant",256.181891438127,0.901997277211917
"1057","3","BDNF","14","12","R841X-Mutant",215.084616008186,0.757296844521154
"1058","3","BDNF","14","3","R841X-Mutant",508.522257981902,1.79046883261893
"1059","3","BDNF","14","6","R841X-Mutant",301.862157578144,1.06283407738272
"1060","3","BDNF","14","9","R841X-Mutant",485.122445998874,1.70807984494507
"1074","3","BDNF","14","7","R841X-Mutant",258.979859871942,0.911848714777853
"1061","3","BDNF","14","1","R841X-Correction",657.729561648257,2.31581658804249
"1062","3","BDNF","14","11","R841X-Correction",466.116838094159,1.64116252114214
"1063","3","BDNF","14","14","R841X-Correction",309.025012206877,1.08805395274515
"1064","3","BDNF","14","2","R841X-Correction",742.13559876683,2.61300393112052
"1065","3","BDNF","14","3","R841X-Correction",195.372653627043,0.68789249944242
"1066","3","BDNF","14","6","R841X-Correction",515.229341363844,1.81408397151334
"1067","3","BDNF","14","7","R841X-Correction",343.739725748036,1.21028186244453
"1073","3","BDNF","14","5","R841X-Correction",642.428443289691,2.26194249483377
"1080","3","BDNF","15","10","R841X-Mutant",557.389988214788,1.96252845543671
"1081","3","BDNF","15","14","R841X-Mutant",387.1792009933,1.36322900548726
"1082","3","BDNF","15","4","R841X-Mutant",622.683996479761,2.19242377451113
"1083","3","BDNF","15","5","R841X-Mutant",484.98092231497,1.70758155064009
"1084","3","BDNF","15","6","R841X-Mutant",395.925610954901,1.39402446072594
"1075","3","BDNF","15","1","R841X-Correction",283.789209866344,0.999200580355568
"1076","3","BDNF","15","12","R841X-Correction",347.325645290921,1.22290761692634
"1077","3","BDNF","15","5","R841X-Correction",167.472762846465,0.589659070930673
"1078","3","BDNF","15","6","R841X-Correction",1109.51491446643,3.90651902153061
"1079","3","BDNF","15","9","R841X-Correction",610.214625500649,2.14852005200926
"1193","3","EFT508","14","1","R841X-Mutant",232.617576154634,0.819029085722054
"1194","3","EFT508","14","10","R841X-Mutant",438.424759212569,1.54366078278229
"1195","3","EFT508","14","11","R841X-Mutant",197.73201641278,0.696199639329409
"1196","3","EFT508","14","12","R841X-Mutant",542.147470405714,1.9088606903794
"1197","3","EFT508","14","5","R841X-Mutant",101.650900768807,0.35790521806553
"1198","3","EFT508","14","7","R841X-Mutant",281.611515471152,0.991533081282796
"1199","3","EFT508","14","7b","R841X-Mutant",246.636704350008,0.868389387459721
"1200","3","EFT508","14","8","R841X-Mutant",430.217029156132,1.51476197919615
"1201","3","EFT508","14","9","R841X-Mutant",242.865946269065,0.855112830311431
"1202","3","EFT508","14","1","R841X-Correction",203.725088760411,0.717300798780418
"1203","3","EFT508","14","10","R841X-Correction",741.670857304504,2.61136761119458
"1204","3","EFT508","14","11","R841X-Correction",156.099232707106,0.549613722056094
"1205","3","EFT508","14","12","R841X-Correction",196.770049464134,0.692812625658865
"1206","3","EFT508","14","2","R841X-Correction",400.533421013959,1.41024821527724
"1207","3","EFT508","14","7","R841X-Correction",137.978482037397,0.485811914389836
"1242","3","EFT508","14","9","R841X-Correction",812.502181989317,2.86075940718905
"1208","3","EFT508","15","1","R841X-Mutant",573.848748932235,2.02047852079878
"1209","3","EFT508","15","10","R841X-Mutant",295.470625473829,1.04032997093342
"1210","3","EFT508","15","3","R841X-Mutant",213.382496901466,0.751303810465808
"1211","3","EFT508","15","4","R841X-Mutant",501.522592995981,1.76582353578216
"1212","3","EFT508","15","6","R841X-Mutant",178.095305952811,0.627060250636244
"1213","3","EFT508","15","7","R841X-Mutant",150.986532486714,0.531612287012789
"1214","3","EFT508","15","8","R841X-Mutant",158.466252050726,0.557947820110674
"1215","3","EFT508","15","9","R841X-Mutant",311.050339149107,1.09518497741321
"1216","3","EFT508","15","10","R841X-Correction",540.141941687017,1.90179937377548
"1217","3","EFT508","15","3","R841X-Correction",372.929279854006,1.31305609905748
"1218","3","EFT508","15","4","R841X-Correction",841.98112959151,2.96455257665541
"1219","3","EFT508","15","8","R841X-Correction",64.6660758211996,0.22768441590958
"1220","3","EFT508","15","9","R841X-Correction",495.922181639617,1.74610490631015
"1243","3","EFT508","15","2","R841X-Correction",538.01337493755,1.89430484946853
"1221","3","EFT508","16","1","R841X-Mutant",437.332086645106,1.53981356440475
"1222","3","EFT508","16","3","R841X-Mutant",195.866707663247,0.689632026748389
"1223","3","EFT508","16","5","R841X-Mutant",176.550033588672,0.621619462229305
"1224","3","EFT508","16","7","R841X-Mutant",300.958815777256,1.05965347847224
"1225","3","EFT508","16","9","R841X-Mutant",323.122563773541,1.13769037730702
"1226","3","EFT508","16","1","R841X-Correction",1130.33538391872,3.97982633708994
"1227","3","EFT508","16","10","R841X-Correction",143.020415444381,0.503564184776526
"1228","3","EFT508","16","2","R841X-Correction",498.315342107,1.75453104530613
"1229","3","EFT508","16","3","R841X-Correction",382.739049629875,1.34759556466232
"1230","3","EFT508","16","5","R841X-Correction",507.500352227848,1.786870778898
"1231","3","EFT508","16","6","R841X-Correction",576.227909941504,2.02885536874991
"1232","3","EFT508","16","8","R841X-Correction",271.82471536893,0.957074490180725
"1233","3","EFT508","16","9","R841X-Correction",300.861907840085,1.05931227287422
"1244","3","EFT508","16","7","R841X-Correction",300.063136686044,1.05649985938935
"1234","3","EFT508","18","12","R841X-Mutant",284.84042237613,1.00290182097127
"1235","3","EFT508","18","2","R841X-Mutant",546.179639724292,1.9230576569417
"1236","3","EFT508","18","4","R841X-Mutant",507.504837335614,1.78688657062695
"1237","3","EFT508","18","7","R841X-Mutant",778.006095130979,2.73930126568649
"1238","3","EFT508","18","9","R841X-Mutant",780.176127150137,2.74694178610639
"1246","3","EFT508","18","5","R841X-Mutant",217.993490996998,0.767538775771365
"1239","3","EFT508","18","3","R841X-Correction",392.666069701261,1.38254785978729
"1240","3","EFT508","18","7","R841X-Correction",531.600175787073,1.87172445497041
"1241","3","EFT508","18","9","R841X-Correction",537.593248134704,1.89282561442142
"1245","3","EFT508","18","6","R841X-Correction",923.318296927358,3.25093465878156
