"exp_ID" "wellID" "Lawn" "individual" "lineID" "ind_type" "SHANK2_gtype" "ind_desc" "Color" "Family" "imagebatchID" "imageID" "Syn_Number" "Dend_Length" "Setup" "Line" "FamilyType" "ind_desc_paper" "line_desc_paper" "comparison_var" "comparison_label" "growth_condition"
"1" 27 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "7" 0.651992040078689 1.12865511527405 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 27 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "1" 3.34145920540328 2.31536976376509 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 27 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "3" 2.11897413025574 1.53537115171346 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 27 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "5" 0.570493035068853 1.132675116589 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 28 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "1" 0.785511258420381 0.814725505549597 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 28 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "3" 1.57102251684076 1.58567786325363 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 28 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "4" 1.70964215067965 1.58514207613645 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 28 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "5" 1.70964215067965 0.860648248918912 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 28 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "GFP" "SHANK2 R841X" 1 "6" 0.277239267677782 0.567387600642873 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 28 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "1" 1.75584869529262 1.50808974070981 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 28 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "2" 0.877924347646308 0.890556567097871 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 28 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "3" 0.184826178451854 0.868799746549914 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 28 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "4" 1.5248159722278 0.861496683036976 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 28 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "5" 3.00342539984263 2.76057322014074 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"1" 28 "CTRL1" "SK0441-003" "5" "MUT" "HET" "SHANK2 R841X" "mKO2" "SHANK2 R841X" 1 "6" 3.14204503368152 1.83813725132847 "COLOR_CONTROL" "SK0441-003 #5" "SHANK2 R841X MUT" "R841X" "R841X #5" "SHANK2 R841X" "SHANK2 R841X" "AA"
"2" 29 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "1" 2.05933958839994 1.17578069923032 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 29 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "2" 1.30063552951575 0.861432604257634 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 29 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "3" 0.325158882378938 0.454271822223303 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 29 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "4" 1.08386294126313 1.60816559389619 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 29 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "5" 0.433545176505251 1.1445303100929 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 29 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "6" 1.40902182364207 1.02001635725615 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 29 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "7" 1.734180706021 1.1576342510969 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 29 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "1" 2.70965735315782 0.706566638616435 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 29 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "2" 0.650317764757877 1.04587676031013 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 29 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "3" 0.867090353010502 0.805328699618406 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 29 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "4" 0.650317764757877 0.968486670589567 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 29 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "5" 1.51740811776838 1.15741368229515 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 29 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "6" 4.01029288267357 2.10661361325899 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 29 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "7" 3.3599751179157 1.43770765178212 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 30 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "1" 0.648766759352884 0.702720275580773 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 30 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "2" 0.973150139029326 1.05980057990874 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 30 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "3" 0.973150139029326 0.701226925229526 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 30 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "4" 0.324383379676442 1.09828512172418 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 30 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "5" 1.94630027805865 2.16868524912747 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 30 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "6" 2.27068365773509 1.45551704770161 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 30 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "7" 1.13534182886755 0.552339187790401 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 30 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "3" 0.973150139029326 1.11145391282925 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 30 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "4" 2.59506703741154 1.49713461658145 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 30 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "5" 10.8668432191608 3.31565953388471 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 30 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "6" 2.27068365773509 1.3090609978902 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 30 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "7" 5.3523257646613 3.80683604837305 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 30 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "8" 1.45972520854399 1.11940231104472 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 30 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "9" 0.486575069514663 0.711441061387423 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 31 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "1" 1.25615937080634 1.35098945325788 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 31 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "2" 0.807531024089789 0.762238928599245 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 31 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "3" 0.897256693433099 0.588051363024087 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 31 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "4" 0.807531024089789 1.307137051829 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 31 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "5" 1.16643370146303 1.10791631729068 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 31 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "6" 1.16643370146303 1.14028542032873 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 31 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "1" 0.717805354746479 2.6708666444693 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 31 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "2" 4.03765512044894 4.95422635431802 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 31 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "3" 0.26917700802993 0.995657035023815 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 31 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "4" 0.717805354746479 0.775891591924398 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 31 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "5" 0.717805354746479 0.966047027891177 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 31 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "6" 0.26917700802993 1.44118802491128 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 32 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "1" 1.65679856594467 0.825420385103001 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 32 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "2" 0.911239211269567 0.6565571881618 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 32 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "3" 0.911239211269567 1.04816573820295 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 32 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "4" 0.579879498080634 1.42712140933458 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 32 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "5" 1.7396384942419 1.18154404818529 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 32 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "6" 0.414199641486167 0.754953923925066 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 32 "CTRL1" "SK0019-002" "2" "CTRL" "WT" "CTRL1" "GFP" "SK0019" 1 "7" 1.7396384942419 1.38290072607656 "EXP" "SK0019-002 #2" "SK0019 CTRL" "CTRL1" "CTRL1 #2" "SHANK2 KO" "CTRL" "AA"
"2" 32 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "1" 1.7396384942419 1.53041506282285 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 32 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "2" 0.414199641486167 0.916141513510535 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 32 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "4" 0 0.707881078464761 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 32 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "5" 0.165679856594467 0.646879346033076 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 32 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "6" 0.414199641486167 0.904836117291464 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"2" 32 "CTRL1" "SK0019-002-KO" "H6" "MUT" "NULL" "SHANK2 KO" "mKO2" "SK0019" 1 "7" 0.2485197848917 0.69302954776763 "EXP" "SK0019-002-KO #H6" "SK0019 MUT" "NULL" "NULL #H6" "SHANK2 KO" "SHANK2 KO" "AA"
"3" 33 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "1" 0.534348525788159 0.66679583202188 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 33 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "2" 0.364328540310109 0.997331437169156 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 33 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "3" 0.752945649974225 0.947892499944979 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 33 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "4" 1.09298562093033 1.43504777801076 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 33 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "5" 0.510059956434152 0.535254292791647 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 33 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "6" 2.04023982573661 1.56551284350378 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 33 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 1 "7" 2.64745405958679 0.838732026487714 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 33 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 2 "3" 1.87021984025856 1.25087055973508 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 33 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 2 "4" 1.23871703705437 1.37452858578699 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 33 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 2 "7" 2.21025981121466 1.1452229583727 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 33 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 2 "8" 0.242885693540072 0.482315019938834 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 33 "CTRL1" "SK0217-002" "5" "CTRL" "WT" "CTRL4" "GFP" "SHANK2 Del" 2 "9" 1.82164270155054 1.65620910091112 "EXP" "SK0217-002 #5" "SHANK2 Del CTRL" "CTRL4" "CTRL4 #5" "SHANK2 DEL" "CTRL" "AA"
"3" 33 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "1" 0.898677066098268 0.601147860462251 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 33 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "2" 2.79318547571083 1.55579450846573 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 33 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "3" 0.607214233850181 0.621887350258497 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 33 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "4" 1.11727419028433 0.487003943433692 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 33 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "5" 1.72448842413451 0.725695059193143 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 33 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 1 "7" 1.14156275963834 0.578143099555994 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 33 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "2" 1.0201199128683 0.699896100385394 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 33 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "3" 1.79735413219654 0.751357965352661 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 33 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "4" 4.32336534501329 1.09706881264017 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 33 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "5" 1.45731416124043 0.983019157938697 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 33 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "6" 6.0478537691478 1.895164556289 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 33 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "7" 1.70019985478051 0.770802574625244 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
"3" 33 "CTRL1" "SK0217-003" "4" "MUT" "HET" "SHANK2 DEL" "mKO2" "SHANK2 Del" 2 "8" 1.16585132899235 0.426707215686732 "EXP" "SK0217-003 #4" "SHANK2 Del MUT" "Del" "Del #4" "SHANK2 DEL" "SHANK2 DEL" "AA"
